SaleID,SaleDate,StoreID,ProductID,QuantitySold
300775,2022-04-10,1024,2314,2
300776,2024-07-09,1007,2050,2
300777,2023-02-10,1015,2003,2
300778,2021-04-20,1011,2036,1
300779,2023-08-19,1010,2116,1
300780,2022-08-28,1001,2243,1
300781,2022-10-16,1048,2125,1
300782,2023-02-15,1029,2251,1
300783,2025-01-10,1048,2239,2
300784,2020-06-09,1037,2255,1
300785,2020-07-16,1050,2061,2
300786,2023-07-07,1031,2166,1
300787,2021-10-21,1006,2229,1
300788,2024-11-10,1038,2094,2
300789,2022-12-06,1041,2268,1
300790,2025-07-03,1038,2250,1
300791,2021-02-02,1048,2040,1
300792,2024-09-29,1044,2071,1
300793,2024-05-01,1027,2078,1
300794,2020-03-15,1049,2281,1
300795,2021-08-24,1042,2061,1
300796,2022-04-16,1008,2200,1
300797,2024-03-08,1033,2021,1
300798,2021-05-14,1044,2177,1
300799,2024-05-15,1034,2047,1
300800,2020-05-17,1058,2184,1
300801,2025-09-28,1006,2120,1
300802,2024-11-29,1044,2194,1
300803,2022-08-30,1050,2128,1
300804,2024-06-30,1043,2273,1
300805,2025-02-28,1024,2243,1
300806,2025-07-21,1024,2270,1
300807,2025-03-15,1036,2073,1
300808,2023-12-20,1025,2049,1
300809,2021-06-30,1053,2179,1
300810,2022-07-10,1007,2279,1
300811,2021-08-03,1039,2037,3
300812,2023-10-04,1008,2077,2
300813,2025-05-10,1033,2240,1
300814,2025-06-26,1043,2151,1
300815,2025-09-27,1011,2194,1
300816,2021-12-04,1043,2190,2
300817,2024-06-13,1009,2134,1
300818,2021-09-29,1038,2227,1
300819,2022-10-06,1031,2272,1
300820,2021-10-02,1019,2290,1
300821,2025-02-04,1007,2016,1
300822,2023-04-20,1045,2177,1
300823,2021-11-16,1024,2014,1
300824,2025-01-25,1006,2288,1
300825,2020-07-06,1047,2140,2
300826,2024-06-07,1015,2288,1
300827,2024-08-14,1045,2062,1
300828,2022-09-11,1034,2054,2
300829,2021-07-01,1013,2291,2
300830,2023-12-02,1005,2300,2
300831,2022-05-25,1036,2246,1
300832,2021-09-09,1002,2073,2
300833,2023-09-27,1004,2056,1
300834,2023-05-28,1043,2240,1
300835,2022-06-21,1033,2204,1
300836,2020-06-11,1020,2279,1
300837,2025-05-28,1033,2091,1
300838,2020-09-26,1036,2097,1
300839,2021-09-23,1034,2235,1
300840,2022-06-24,1039,2088,1
300841,2025-07-07,1057,2150,1
300842,2024-06-29,1024,2167,1
300843,2020-07-23,1019,2215,1
300844,2021-08-04,1003,2112,1
300845,2024-04-28,1009,2274,1
300846,2022-04-20,1007,2131,2
300847,2025-01-10,1021,2014,2
300848,2023-06-05,1037,2022,2
300849,2024-09-15,1003,2311,1
300850,2024-06-30,1044,2200,1
300851,2022-05-24,1025,2158,1
300852,2024-01-04,1058,2278,2
300853,2021-11-20,1035,2231,1
300854,2025-07-03,1047,2059,1
300855,2023-11-23,1052,2003,1
300856,2025-06-24,1054,2314,1
300857,2021-11-02,1032,2202,2
300858,2023-03-17,1024,2154,1
300859,2024-02-04,1034,2302,1
300860,2022-08-01,1025,2121,1
300861,2023-12-20,1015,2233,2
300862,2022-06-14,1020,2216,1
300863,2023-08-29,1015,2218,1
300864,2020-06-13,1017,2218,1
300865,2025-08-30,1006,2004,1
300866,2023-01-10,1027,2264,1
300867,2024-10-19,1015,2295,1
300868,2025-04-22,1028,2146,1
300869,2021-01-05,1048,2180,1
300870,2025-02-23,1028,2106,2
300871,2022-05-02,1058,2252,1
300872,2021-01-18,1009,2237,1
300873,2025-04-15,1051,2237,1
300874,2021-02-28,1016,2236,1
300875,2021-09-20,1057,2071,1
300876,2022-06-13,1015,2038,1
300877,2021-08-20,1045,2102,1
300878,2021-08-15,1004,2184,1
300879,2024-08-14,1038,2130,2
300880,2021-07-26,1014,2082,2
300881,2025-09-06,1041,2008,1
300882,2025-09-21,1039,2040,1
300883,2024-08-31,1056,2035,1
300884,2020-06-25,1038,2306,1
300885,2021-06-12,1026,2250,1
300886,2024-06-21,1013,2041,1
300887,2022-08-23,1040,2151,1
300888,2024-02-26,1007,2210,1
300889,2020-07-16,1050,2307,1
300890,2022-05-02,1016,2089,1
300891,2024-03-17,1032,2087,1
300892,2025-08-31,1036,2182,2
300893,2022-12-16,1022,2274,1
300894,2020-04-07,1040,2092,1
300895,2025-03-18,1016,2042,1
300896,2021-03-10,1002,2088,1
300897,2021-09-28,1058,2146,1
300898,2021-08-10,1020,2117,1
300899,2020-12-09,1043,2275,1
300900,2023-08-10,1031,2302,1
300901,2025-06-02,1041,2123,1
300902,2021-07-24,1007,2264,1
300903,2021-09-02,1032,2023,1
300904,2024-09-23,1024,2177,4
300905,2025-01-28,1028,2266,1
300906,2022-08-17,1059,2137,1
300907,2025-09-10,1008,2048,4
300908,2021-06-15,1046,2094,1
300909,2023-03-23,1020,2158,1
300910,2022-12-27,1018,2270,1
300911,2025-03-16,1017,2240,1
300912,2022-06-02,1022,2028,1
300913,2024-08-05,1022,2175,1
300914,2024-10-15,1017,2279,1
300915,2022-02-20,1041,2185,1
300916,2022-05-30,1003,2021,2
300917,2021-03-22,1021,2264,1
300918,2024-11-18,1018,2290,1
300919,2023-07-01,1045,2127,1
300920,2025-06-14,1009,2101,1
300921,2022-12-03,1057,2174,1
300922,2024-04-26,1011,2315,3
300923,2022-10-08,1023,2268,1
300924,2022-02-12,1013,2260,1
300925,2024-12-19,1018,2063,1
300926,2023-04-16,1046,2286,1
300927,2023-12-21,1029,2178,1
300928,2020-11-02,1010,2293,1
300929,2022-02-17,1003,2209,3
300930,2020-01-08,1015,2267,1
300931,2021-04-20,1057,2054,1
300932,2023-08-13,1051,2227,1
300933,2021-04-29,1027,2085,1
300934,2022-06-23,1030,2055,1
300935,2021-07-12,1055,2184,1
300936,2025-05-21,1036,2193,1
300937,2023-02-01,1053,2158,1
300938,2023-05-18,1030,2030,1
300939,2021-04-12,1013,2080,1
300940,2022-04-27,1044,2077,1
300941,2020-09-15,1032,2103,1
300942,2020-10-09,1041,2202,1
300943,2024-07-07,1010,2143,1
300944,2025-03-13,1039,2309,1
300945,2020-02-09,1024,2006,1
300946,2022-10-11,1021,2071,1
300947,2021-09-04,1041,2183,2
300948,2025-03-30,1036,2281,1
300949,2021-11-18,1040,2012,2
300950,2021-09-04,1059,2283,1
300951,2024-11-16,1043,2163,2
300952,2024-12-15,1039,2252,1
300953,2024-03-27,1037,2304,1
300954,2025-04-14,1025,2070,1
300955,2023-02-26,1051,2188,1
300956,2021-07-28,1024,2283,1
300957,2025-03-25,1043,2270,1
300958,2022-10-09,1018,2167,1
300959,2021-10-31,1009,2304,1
300960,2020-09-25,1008,2228,1
300961,2023-07-07,1039,2168,1
300962,2022-07-12,1020,2019,1
300963,2023-01-30,1017,2157,1
300964,2024-03-09,1036,2138,1
300965,2024-10-24,1002,2100,1
300966,2024-05-13,1016,2302,1
300967,2020-09-03,1021,2296,2
300968,2024-04-09,1043,2110,4
300969,2025-04-23,1033,2142,4
300970,2022-07-18,1052,2241,1
300971,2020-08-14,1021,2267,2
300972,2020-09-21,1018,2037,1
300973,2023-10-27,1002,2158,1
300974,2023-12-28,1058,2293,1
300975,2021-10-07,1031,2214,1
300976,2023-11-19,1031,2174,1
300977,2024-01-13,1056,2231,1
300978,2023-10-19,1018,2213,1
300979,2025-03-14,1021,2301,2
300980,2023-06-03,1040,2292,2
300981,2022-09-08,1047,2129,1
300982,2023-02-28,1042,2011,1
300983,2021-08-10,1048,2109,1
300984,2021-04-20,1035,2066,1
300985,2024-12-26,1052,2044,1
300986,2022-09-12,1034,2284,1
300987,2023-05-26,1015,2228,1
300988,2020-07-08,1033,2011,1
300989,2023-12-11,1043,2294,1
300990,2022-09-07,1040,2289,1
300991,2024-08-25,1015,2304,1
300992,2024-09-11,1003,2266,4
300993,2020-02-10,1016,2026,2
300994,2022-07-31,1060,2200,1
300995,2020-12-03,1012,2028,1
300996,2023-08-30,1029,2230,1
300997,2023-01-03,1039,2065,1
300998,2022-06-14,1053,2299,1
300999,2024-08-01,1046,2299,1
301000,2022-07-19,1055,2191,1
301001,2020-10-15,1037,2242,1
301002,2021-12-24,1052,2274,2
301003,2025-05-07,1017,2127,3
301004,2022-12-25,1027,2185,1
301005,2021-04-27,1051,2058,2
301006,2022-07-24,1020,2316,1
301007,2020-06-04,1053,2297,1
301008,2022-12-06,1023,2156,1
301009,2025-05-12,1023,2177,2
301010,2024-08-10,1019,2142,3
301011,2020-05-03,1033,2001,1
301012,2025-08-10,1008,2075,1
301013,2022-08-25,1003,2034,1
301014,2022-05-04,1055,2105,1
301015,2021-10-01,1056,2078,1
301016,2024-05-21,1005,2244,1
301017,2021-03-17,1034,2162,1
301018,2025-04-28,1033,2262,1
301019,2025-01-12,1023,2204,2
301020,2025-01-03,1035,2211,1
301021,2021-06-16,1028,2280,1
301022,2023-08-29,1030,2271,1
301023,2022-08-06,1046,2021,1
301024,2025-07-12,1032,2185,1
301025,2021-04-04,1020,2135,1
301026,2021-07-04,1035,2192,1
301027,2021-01-27,1039,2276,4
301028,2024-11-22,1040,2004,2
301029,2022-04-24,1038,2004,2
301030,2023-02-12,1040,2020,2
301031,2021-10-07,1019,2280,1
301032,2024-01-06,1028,2115,1
301033,2023-10-09,1041,2121,1
301034,2020-05-21,1046,2112,1
301035,2021-05-15,1027,2076,1
301036,2022-04-19,1023,2013,1
301037,2024-08-09,1043,2290,1
301038,2024-04-14,1014,2076,1
301039,2025-08-08,1001,2286,1
301040,2024-03-10,1029,2306,1
301041,2021-08-18,1012,2185,3
301042,2025-03-19,1023,2121,1
301043,2020-10-07,1018,2246,1
301044,2021-02-27,1047,2009,1
301045,2020-09-26,1021,2297,1
301046,2020-06-02,1039,2133,1
301047,2024-10-16,1041,2101,2
301048,2021-10-23,1028,2042,1
301049,2025-05-21,1005,2305,1
301050,2020-03-23,1043,2260,3
301051,2023-12-20,1005,2233,1
301052,2023-07-22,1006,2298,1
301053,2022-09-06,1013,2307,1
301054,2024-07-17,1018,2088,2
301055,2023-10-30,1051,2253,1
301056,2021-09-24,1041,2246,1
301057,2024-03-11,1024,2179,3
301058,2022-02-25,1059,2050,1
301059,2021-02-01,1015,2301,1
301060,2023-02-17,1037,2103,2
301061,2022-07-22,1051,2185,2
301062,2023-12-31,1048,2007,1
301063,2025-01-26,1006,2140,1
301064,2020-10-12,1042,2198,1
301065,2020-09-21,1016,2124,1
301066,2024-08-04,1022,2154,1
301067,2023-05-11,1030,2063,1
301068,2022-03-31,1048,2114,2
301069,2024-10-28,1011,2233,2
301070,2020-02-10,1007,2310,1
301071,2024-09-27,1009,2152,1
301072,2020-03-08,1014,2220,1
301073,2022-09-14,1004,2312,1
301074,2024-12-04,1056,2249,1
301075,2024-06-09,1020,2004,1
301076,2024-07-13,1012,2299,2
301077,2023-07-02,1039,2277,2
301078,2021-11-25,1047,2089,1
301079,2022-12-21,1045,2059,1
301080,2024-08-20,1044,2288,1
301081,2022-11-24,1003,2221,1
301082,2022-02-17,1047,2078,2
301083,2021-05-08,1031,2230,4
301084,2024-05-04,1040,2192,3
301085,2024-02-01,1058,2101,1
301086,2024-11-25,1049,2179,1
301087,2021-10-22,1050,2170,1
301088,2023-09-10,1012,2164,2
301089,2023-08-20,1029,2166,1
301090,2023-07-23,1058,2001,2
301091,2025-06-09,1035,2088,1
301092,2025-08-06,1007,2140,1
301093,2025-04-12,1044,2042,1
301094,2023-09-09,1003,2241,2
301095,2022-11-24,1045,2271,1
301096,2022-09-03,1053,2262,2
301097,2021-04-26,1027,2149,1
301098,2021-12-28,1026,2222,1
301099,2022-10-28,1019,2026,1
301100,2020-12-08,1053,2065,1
301101,2023-12-18,1033,2016,1
301102,2021-06-10,1035,2308,1
301103,2025-03-11,1040,2184,1
301104,2021-10-20,1019,2057,1
301105,2025-09-04,1027,2227,1
301106,2022-03-30,1045,2158,1
301107,2021-02-09,1060,2141,1
301108,2024-04-22,1002,2292,1
301109,2024-12-16,1003,2228,1
301110,2021-05-19,1027,2222,2
301111,2020-06-27,1040,2033,1
301112,2020-05-11,1024,2031,1
301113,2025-01-20,1060,2214,1
301114,2024-01-18,1013,2052,1
301115,2022-02-10,1001,2147,1
301116,2023-11-30,1012,2182,1
301117,2021-08-01,1054,2127,1
301118,2024-02-24,1009,2029,1
301119,2020-07-12,1030,2239,1
301120,2025-06-30,1026,2283,1
301121,2023-03-31,1041,2053,1
301122,2023-10-16,1004,2273,1
301123,2024-11-27,1040,2253,1
301124,2023-01-15,1022,2181,3
301125,2025-04-20,1056,2191,2
301126,2022-02-18,1051,2209,2
301127,2020-09-18,1025,2169,1
301128,2021-12-30,1060,2270,3
301129,2020-10-09,1003,2153,1
301130,2024-01-30,1048,2175,1
301131,2020-12-27,1027,2013,1
301132,2021-03-16,1027,2059,1
301133,2024-07-02,1011,2289,2
301134,2022-05-16,1032,2040,1
301135,2023-12-18,1006,2289,1
301136,2020-05-21,1038,2204,1
301137,2023-08-07,1015,2294,1
301138,2023-12-26,1044,2261,1
301139,2025-02-18,1037,2277,1
301140,2025-01-21,1045,2169,1
301141,2024-09-08,1045,2265,1
301142,2021-12-01,1013,2150,1
301143,2022-09-24,1001,2015,1
301144,2025-09-27,1023,2209,1
301145,2023-08-18,1056,2234,1
301146,2022-05-30,1035,2034,1
301147,2023-04-28,1044,2262,2
301148,2023-03-05,1053,2025,1
301149,2021-07-08,1055,2144,1
301150,2021-02-07,1032,2157,1
301151,2022-06-10,1033,2013,1
301152,2021-08-24,1051,2022,1
301153,2025-01-04,1049,2146,1
301154,2020-12-06,1042,2102,1
301155,2025-05-22,1037,2262,1
301156,2021-12-04,1038,2135,4
301157,2020-11-13,1023,2035,1
301158,2023-10-18,1051,2052,1
301159,2024-12-05,1038,2217,1
301160,2023-09-29,1014,2304,1
301161,2024-04-21,1015,2278,1
301162,2022-03-27,1052,2043,1
301163,2021-07-06,1038,2006,1
301164,2022-05-05,1025,2009,2
301165,2024-12-17,1012,2178,1
301166,2020-07-01,1037,2157,2
301167,2024-04-23,1012,2005,1
301168,2021-01-31,1029,2019,1
301169,2024-09-23,1041,2320,1
301170,2024-02-26,1034,2308,1
301171,2022-06-25,1056,2042,1
301172,2023-09-18,1003,2054,1
301173,2020-01-01,1018,2288,1
301174,2020-01-19,1004,2163,1
301175,2021-08-06,1013,2306,1
301176,2021-03-31,1008,2167,1
301177,2025-07-29,1044,2185,1
301178,2023-02-06,1023,2072,2
301179,2025-05-06,1056,2280,3
301180,2022-09-14,1002,2265,1
301181,2021-06-03,1040,2110,1
301182,2022-05-08,1059,2197,3
301183,2020-06-22,1012,2111,1
301184,2023-09-28,1028,2151,1
301185,2021-12-27,1043,2273,2
301186,2024-09-06,1039,2135,1
301187,2025-02-18,1034,2269,1
301188,2024-08-08,1020,2307,1
301189,2023-09-09,1044,2136,1
301190,2022-09-16,1040,2281,1
301191,2021-02-23,1010,2100,1
301192,2021-08-16,1058,2001,1
301193,2024-11-09,1034,2028,1
301194,2022-07-24,1032,2237,1
301195,2023-01-12,1051,2034,1
301196,2023-02-10,1039,2301,1
301197,2020-11-27,1005,2277,2
301198,2025-09-19,1031,2166,1
301199,2024-11-28,1047,2186,1
301200,2022-08-16,1042,2223,1
301201,2020-04-14,1059,2235,1
301202,2020-07-20,1002,2158,2
301203,2025-01-16,1017,2102,1
301204,2025-02-09,1033,2291,1
301205,2025-06-19,1038,2016,2
301206,2023-07-13,1017,2116,1
301207,2022-06-28,1050,2214,2
301208,2020-07-28,1011,2285,1
301209,2021-07-16,1001,2025,1
301210,2024-04-12,1058,2212,3
301211,2022-02-09,1024,2157,3
301212,2021-09-20,1058,2221,3
301213,2024-06-16,1017,2104,1
301214,2024-08-28,1004,2228,1
301215,2021-01-21,1047,2059,1
301216,2025-04-19,1050,2249,1
301217,2023-01-09,1030,2241,1
301218,2020-09-24,1005,2303,4
301219,2025-01-30,1040,2057,2
301220,2025-06-21,1012,2233,1
301221,2023-10-12,1051,2105,1
301222,2023-05-21,1017,2093,1
301223,2021-07-27,1051,2131,1
301224,2020-02-18,1027,2094,1
301225,2023-02-24,1036,2082,1
301226,2020-08-10,1048,2247,2
301227,2023-12-02,1003,2225,1
301228,2024-03-08,1050,2036,1
301229,2024-12-24,1009,2180,1
301230,2024-01-01,1022,2108,1
301231,2023-02-04,1029,2310,1
301232,2024-08-08,1054,2139,1
301233,2021-01-09,1002,2014,2
301234,2025-07-14,1034,2108,4
301235,2022-11-19,1039,2102,2
301236,2025-03-04,1020,2002,1
301237,2024-12-28,1018,2157,1
301238,2024-01-14,1030,2290,1
301239,2023-03-25,1012,2257,1
301240,2022-11-30,1029,2220,1
301241,2025-09-01,1046,2112,1
301242,2020-12-25,1051,2076,1
301243,2025-08-03,1024,2112,1
301244,2023-02-15,1038,2041,2
301245,2024-06-23,1001,2033,1
301246,2023-11-04,1034,2184,1
301247,2025-04-27,1059,2261,1
301248,2021-11-09,1019,2033,1
301249,2020-01-07,1036,2109,1
301250,2024-05-10,1046,2041,1
301251,2022-04-12,1037,2102,1
301252,2024-12-15,1026,2266,1
301253,2022-07-02,1009,2012,1
301254,2025-07-04,1029,2208,1
301255,2023-12-13,1018,2020,1
301256,2023-12-21,1042,2139,1
301257,2024-02-11,1028,2153,2
301258,2020-05-05,1051,2131,1
301259,2022-03-27,1013,2205,1
301260,2025-01-03,1026,2311,1
301261,2021-07-29,1034,2088,1
301262,2023-11-16,1008,2196,1
301263,2022-07-18,1036,2116,1
301264,2024-01-03,1018,2320,2
301265,2022-04-12,1015,2304,1
301266,2022-11-20,1009,2032,1
301267,2024-07-06,1022,2311,1
301268,2025-03-15,1056,2237,1
301269,2023-12-28,1002,2318,1
301270,2023-10-31,1051,2247,1
301271,2021-03-18,1025,2043,1
301272,2021-07-10,1034,2241,1
301273,2023-03-24,1031,2234,1
301274,2025-07-30,1056,2055,1
301275,2020-12-28,1046,2242,1
301276,2023-06-11,1060,2217,1
301277,2025-01-15,1048,2318,2
301278,2025-01-24,1018,2199,2
301279,2022-06-29,1058,2135,1
301280,2020-09-01,1060,2305,2
301281,2021-06-25,1008,2202,2
301282,2024-04-21,1055,2113,1
301283,2020-05-03,1040,2007,1
301284,2024-09-27,1056,2243,1
301285,2022-02-24,1056,2040,1
301286,2025-08-05,1054,2295,1
301287,2022-03-07,1054,2307,2
301288,2020-03-17,1007,2078,1
301289,2020-02-28,1009,2038,1
301290,2024-03-03,1007,2191,1
301291,2025-04-20,1006,2070,2
301292,2023-07-25,1022,2174,1
301293,2020-03-08,1042,2135,1
301294,2025-04-16,1022,2254,1
301295,2020-12-30,1044,2320,2
301296,2022-03-31,1050,2149,2
301297,2023-11-03,1041,2220,1
301298,2022-08-04,1029,2111,1
301299,2024-04-26,1018,2276,2
301300,2023-10-09,1008,2013,1
301301,2023-12-10,1030,2159,1
301302,2022-01-31,1044,2058,3
301303,2020-12-06,1033,2058,1
301304,2021-01-17,1044,2171,2
301305,2022-09-30,1021,2101,1
301306,2024-04-05,1004,2149,2
301307,2020-10-26,1047,2100,1
301308,2020-05-18,1014,2148,1
301309,2020-12-24,1038,2094,1
301310,2022-04-15,1048,2258,1
301311,2024-03-02,1009,2179,1
301312,2024-06-15,1037,2053,1
301313,2025-06-05,1042,2003,1
301314,2023-07-27,1045,2006,1
301315,2022-06-27,1009,2138,1
301316,2023-02-08,1050,2103,3
301317,2022-09-22,1006,2086,2
301318,2023-05-22,1032,2200,4
301319,2024-11-19,1028,2261,2
301320,2020-06-13,1014,2021,2
301321,2022-09-25,1019,2037,1
301322,2023-07-31,1011,2120,1
301323,2021-10-18,1027,2144,1
301324,2025-03-24,1002,2129,2
301325,2025-08-08,1054,2205,2
301326,2023-02-14,1010,2029,1
301327,2025-03-04,1054,2159,2
301328,2020-09-23,1052,2260,4
301329,2025-01-19,1028,2297,1
301330,2024-09-04,1031,2180,1
301331,2024-02-19,1019,2046,1
301332,2021-04-20,1060,2234,1
301333,2022-09-03,1041,2255,2
301334,2023-04-22,1058,2064,1
301335,2022-11-09,1026,2218,3
301336,2025-05-14,1053,2298,1
301337,2021-07-11,1028,2232,1
301338,2022-10-14,1052,2135,2
301339,2024-05-24,1008,2144,2
301340,2022-06-01,1039,2027,1
301341,2021-10-27,1041,2169,3
301342,2024-11-06,1040,2258,1
301343,2022-05-13,1028,2313,1
301344,2021-08-04,1042,2130,1
301345,2021-11-25,1015,2142,1
301346,2023-06-05,1036,2018,1
301347,2024-05-29,1034,2249,2
301348,2023-05-24,1020,2231,1
301349,2021-02-02,1047,2131,1
301350,2025-04-30,1005,2228,2
301351,2021-12-15,1011,2200,1
301352,2021-12-04,1029,2247,2
301353,2024-09-10,1054,2103,2
301354,2025-05-26,1035,2209,2
301355,2020-03-22,1051,2201,1
301356,2021-08-26,1032,2030,1
301357,2025-05-24,1047,2093,1
301358,2024-09-06,1020,2275,1
301359,2025-08-08,1049,2051,2
301360,2022-06-21,1025,2123,1
301361,2020-12-30,1034,2074,1
301362,2020-06-11,1012,2046,1
301363,2025-02-06,1056,2045,1
301364,2020-04-25,1043,2113,1
301365,2022-05-30,1052,2258,1
301366,2022-04-19,1013,2309,1
301367,2023-09-08,1004,2183,2
301368,2022-11-02,1021,2204,4
301369,2022-07-31,1032,2250,1
301370,2024-09-20,1048,2213,1
301371,2023-02-11,1025,2271,1
301372,2020-01-22,1017,2283,1
301373,2024-10-15,1023,2202,1
301374,2021-11-13,1043,2171,1
301375,2025-01-07,1021,2127,1
301376,2020-05-05,1059,2150,1
301377,2020-10-03,1012,2112,3
301378,2025-06-22,1045,2139,1
301379,2023-05-12,1036,2288,1
301380,2021-11-26,1015,2311,1
301381,2023-08-02,1045,2118,1
301382,2020-02-26,1028,2072,1
301383,2020-01-19,1041,2026,1
301384,2020-04-22,1040,2268,1
301385,2021-06-25,1007,2278,1
301386,2021-08-01,1051,2146,1
301387,2022-12-24,1041,2174,4
301388,2020-01-25,1047,2238,1
301389,2024-04-21,1028,2122,1
301390,2025-08-10,1013,2066,2
301391,2024-04-21,1020,2038,2
301392,2020-05-20,1055,2077,2
301393,2024-11-02,1057,2207,1
301394,2021-10-09,1030,2113,1
301395,2020-07-19,1019,2277,1
301396,2020-09-13,1044,2029,2
301397,2021-06-30,1046,2136,1
301398,2022-03-12,1049,2085,1
301399,2022-07-30,1002,2284,3
301400,2021-02-17,1001,2259,1
301401,2025-07-07,1022,2315,4
301402,2023-10-13,1009,2040,1
301403,2023-01-03,1048,2251,1
301404,2022-06-28,1033,2042,1
301405,2020-07-06,1050,2051,1
301406,2025-07-08,1012,2013,1
301407,2023-08-06,1038,2151,1
301408,2025-09-23,1035,2042,1
301409,2023-02-20,1021,2113,2
301410,2020-12-23,1032,2091,1
301411,2024-03-31,1036,2312,1
301412,2022-12-25,1054,2212,1
301413,2024-08-07,1004,2134,1
301414,2020-06-10,1050,2281,2
301415,2021-03-25,1059,2021,1
301416,2024-02-06,1044,2109,1
301417,2022-11-02,1045,2166,2
301418,2025-05-04,1014,2018,2
301419,2023-08-06,1032,2048,2
301420,2023-05-23,1043,2286,1
301421,2022-08-31,1037,2059,2
301422,2021-09-23,1024,2295,1
301423,2024-05-09,1057,2032,2
301424,2022-11-16,1032,2284,1
301425,2024-05-07,1059,2147,1
301426,2024-08-20,1034,2183,2
301427,2021-03-12,1048,2093,1
301428,2024-04-05,1045,2090,1
301429,2022-12-12,1040,2158,1
301430,2023-07-28,1001,2116,2
301431,2025-09-09,1005,2026,1
301432,2020-07-01,1035,2115,1
301433,2024-01-09,1055,2084,1
301434,2024-01-19,1037,2272,4
301435,2024-05-08,1015,2268,1
301436,2024-05-06,1020,2047,1
301437,2021-10-21,1038,2235,1
301438,2020-06-08,1037,2146,1
301439,2022-10-08,1058,2278,1
301440,2020-02-22,1032,2090,1
301441,2022-11-11,1022,2030,1
301442,2022-11-19,1032,2257,2
301443,2023-05-13,1047,2278,2
301444,2024-02-03,1033,2269,2
301445,2024-01-29,1020,2107,1
301446,2022-11-01,1021,2011,1
301447,2025-05-04,1046,2046,1
301448,2022-04-29,1004,2294,1
301449,2020-12-19,1017,2119,1
301450,2023-01-03,1009,2282,1
301451,2024-10-05,1057,2314,2
301452,2024-01-04,1006,2129,1
301453,2022-09-17,1046,2249,1
301454,2023-06-18,1038,2055,1
301455,2025-02-27,1039,2125,1
301456,2024-12-14,1046,2227,4
301457,2023-01-16,1025,2068,1
301458,2022-03-28,1025,2104,1
301459,2024-12-04,1018,2181,1
301460,2025-05-14,1037,2222,1
301461,2022-06-07,1056,2116,1
301462,2025-01-29,1056,2123,2
301463,2023-03-26,1043,2037,1
301464,2021-10-29,1055,2315,1
301465,2021-09-24,1058,2197,2
301466,2024-06-30,1048,2170,2
301467,2020-05-16,1026,2069,1
301468,2025-04-30,1030,2157,3
301469,2024-08-24,1056,2145,1
301470,2021-03-03,1041,2085,1
301471,2024-01-15,1050,2145,1
301472,2022-03-29,1007,2067,4
301473,2023-01-11,1013,2228,1
301474,2020-07-16,1021,2291,1
301475,2025-06-18,1012,2001,1
301476,2021-04-15,1055,2178,1
301477,2025-05-02,1014,2236,1
301478,2022-07-17,1034,2290,2
301479,2025-07-03,1006,2117,2
301480,2022-06-24,1009,2290,1
301481,2020-01-23,1016,2265,1
301482,2020-08-22,1060,2169,1
301483,2023-01-29,1048,2085,1
301484,2022-07-17,1041,2210,1
301485,2021-06-06,1056,2086,1
301486,2024-12-13,1058,2114,2
301487,2021-03-06,1028,2151,1
301488,2022-03-03,1020,2160,1
301489,2024-06-17,1020,2062,1
301490,2024-10-02,1002,2223,1
301491,2021-06-16,1018,2318,1
301492,2024-10-12,1022,2080,1
301493,2024-08-02,1003,2178,1
301494,2023-08-09,1053,2148,2
301495,2022-07-01,1051,2101,1
301496,2023-01-29,1016,2137,1
301497,2024-03-05,1048,2236,1
301498,2023-08-20,1048,2135,1
301499,2022-10-20,1021,2163,1
